PreOptimize, final-PostOptimize, final-CreatePlan, Execute
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql
1, 0, 0, 546
1, 0, 0, 545
1, 0, 0, 549
1, 0, 0, 552
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/17a.sql
0, 0, 0, 727
0, 0, 0, 736
0, 0, 0, 730
0, 0, 0, 722
0, 0, 0, 734
0, 0, 0, 724
0, 0, 0, 731
0, 0, 0, 723
0, 0, 0, 735
0, 0, 0, 724
0, 0, 0, 721
0, 0, 0, 734
0, 0, 0, 723
0, 0, 0, 729
0, 0, 0, 722
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/17b.sql
0, 0, 0, 823
0, 0, 0, 828
0, 0, 0, 832
0, 0, 0, 827
0, 0, 0, 825
0, 0, 0, 830
0, 0, 0, 826
0, 0, 0, 830
0, 0, 0, 830
0, 0, 0, 826
0, 0, 0, 829
0, 0, 0, 830
0, 0, 0, 826
0, 0, 0, 821
0, 0, 0, 825
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/17c.sql
0, 0, 0, 806
0, 0, 0, 810
0, 0, 0, 809
0, 0, 0, 807
0, 0, 0, 800
0, 0, 0, 805
0, 0, 0, 809
0, 0, 0, 801
0, 0, 0, 808
0, 0, 0, 805
0, 0, 0, 801
0, 0, 0, 812
0, 0, 0, 802
0, 0, 0, 809
0, 0, 0, 801
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/17d.sql
0, 0, 0, 1008
0, 0, 0, 1025
0, 0, 0, 1011
0, 0, 0, 1035
0, 0, 0, 1014
0, 0, 0, 1009
0, 0, 0, 1024
0, 0, 0, 1008
0, 0, 0, 1027
0, 0, 0, 1021
0, 0, 0, 1033
0, 0, 0, 1016
0, 0, 0, 1049
0, 0, 0, 1022
0, 0, 0, 1022
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/17e.sql
0, 0, 0, 846
0, 0, 0, 851
0, 0, 0, 842
0, 0, 0, 852
0, 0, 0, 851
0, 0, 0, 849
0, 0, 0, 853
0, 0, 0, 851
0, 0, 0, 847
0, 0, 0, 851
0, 0, 0, 854
0, 0, 0, 854
0, 0, 0, 856
0, 0, 0, 854
0, 0, 0, 854
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/17f.sql
0, 0, 0, 1149
0, 0, 0, 1138
0, 0, 0, 1134
0, 0, 0, 1140
0, 0, 0, 1148
0, 0, 0, 1150
0, 0, 0, 1122
0, 0, 0, 1136
0, 0, 0, 1142
0, 0, 0, 1127
0, 0, 0, 1139
0, 0, 0, 1127
0, 0, 0, 1150
0, 0, 0, 1134
0, 0, 0, 1143
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/18a.sql
0, 0, 0, 1011
0, 0, 0, 1016
0, 0, 0, 1026
0, 0, 0, 1020
0, 0, 0, 1020
0, 0, 0, 1016
0, 0, 0, 1016
0, 0, 0, 1020
0, 0, 0, 1012
0, 0, 0, 1019
0, 0, 0, 1010
0, 0, 0, 1011
0, 0, 0, 1033
0, 0, 0, 1012
0, 0, 0, 1039
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/18b.sql
0, 0, 0, 970
0, 0, 0, 989
0, 0, 0, 975
0, 0, 0, 991
0, 0, 0, 970
0, 0, 0, 989
0, 0, 0, 973
0, 0, 0, 970
0, 0, 0, 973
0, 0, 0, 991
0, 0, 0, 984
0, 0, 0, 971
0, 0, 0, 973
0, 0, 0, 976
0, 0, 0, 991
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/18c.sql
0, 0, 0, 1062
0, 0, 0, 1060
0, 0, 0, 1064
0, 0, 0, 1069
0, 0, 0, 1062
0, 0, 0, 1069
0, 0, 0, 1060
0, 0, 0, 1065
0, 0, 0, 1060
0, 0, 0, 1061
0, 0, 0, 1066
0, 0, 0, 1072
0, 0, 0, 1061
0, 0, 0, 1066
0, 0, 0, 1062
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/19a.sql
5, 0, 0, 672
5, 0, 0, 670
5, 0, 0, 673
4, 0, 0, 674
4, 0, 0, 674
4, 0, 0, 672
4, 0, 0, 668
4, 0, 0, 683
4, 0, 0, 673
4, 0, 0, 669
4, 0, 0, 671
4, 0, 0, 673
4, 0, 0, 674
4, 0, 0, 669
4, 0, 0, 675
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/19b.sql
5, 0, 0, 644
4, 0, 0, 650
4, 0, 0, 646
5, 0, 0, 652
4, 0, 0, 651
4, 0, 0, 652
4, 0, 0, 663
5, 0, 0, 648
5, 0, 0, 659
5, 0, 0, 648
4, 0, 0, 669
4, 0, 0, 649
4, 0, 0, 649
4, 0, 0, 648
4, 0, 0, 646
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/19c.sql
4, 0, 0, 689
4, 0, 0, 674
5, 0, 0, 681
4, 0, 0, 680
4, 0, 0, 681
4, 0, 0, 675
4, 0, 0, 675
4, 0, 0, 677
4, 0, 0, 679
4, 0, 0, 675
5, 0, 0, 676
4, 0, 0, 677
4, 0, 0, 682
4, 0, 0, 688
4, 0, 0, 676
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/19d.sql
4, 0, 0, 734
4, 0, 0, 737
4, 0, 0, 756
4, 0, 0, 734
4, 0, 0, 737
4, 0, 0, 725
4, 0, 0, 733
4, 0, 0, 735
4, 0, 0, 735
4, 0, 0, 741
4, 0, 0, 733
4, 0, 0, 737
4, 0, 0, 750
4, 0, 0, 732
4, 0, 0, 735
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/1a.sql
0, 0, 0, 63
0, 0, 0, 63
0, 0, 0, 64
0, 0, 0, 64
0, 0, 0, 62
0, 0, 0, 63
0, 0, 0, 63
0, 0, 0, 64
0, 0, 0, 63
0, 0, 0, 64
0, 0, 0, 63
0, 0, 0, 64
0, 0, 0, 63
0, 0, 0, 64
0, 0, 0, 64
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/1b.sql
0, 0, 0, 39
0, 0, 0, 39
0, 0, 0, 39
0, 0, 0, 38
0, 0, 0, 39
0, 0, 0, 40
0, 0, 0, 40
0, 0, 0, 39
0, 0, 0, 39
0, 0, 0, 39
0, 0, 0, 40
0, 0, 0, 38
0, 0, 0, 39
0, 0, 0, 39
0, 0, 0, 39
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/1c.sql
0, 0, 0, 36
0, 0, 0, 39
0, 0, 0, 37
0, 0, 0, 37
0, 0, 0, 37
0, 0, 0, 36
0, 0, 0, 36
0, 0, 0, 36
0, 0, 0, 36
0, 0, 0, 36
0, 0, 0, 36
0, 0, 0, 36
0, 0, 0, 36
0, 0, 0, 36
0, 0, 0, 36
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/1d.sql
0, 0, 0, 45
0, 0, 0, 46
0, 0, 0, 45
0, 0, 0, 45
0, 0, 0, 44
0, 0, 0, 45
0, 0, 0, 44
0, 0, 0, 45
0, 0, 0, 44
0, 0, 0, 45
0, 0, 0, 46
0, 0, 0, 44
0, 0, 0, 44
0, 0, 0, 45
0, 0, 0, 44
execute /home/pei/Project/benchmarks/imdb_job-postgres/queries/20a.sql
3, 0, 0, 700
3, 0, 0, 703
3, 0, 0, 697
3, 0, 0, 700
3, 0, 0, 702
3, 0, 0, 707
3, 0, 0, 707
3, 0, 0, 703
3, 0, 0, 703
3, 0, 0, 699
3, 0, 0, 715
3, 0, 0, 698
