PreOptimize, final-PostOptimize, final-CreatePlan, Execute
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/1/query013/query013_0.sql
1, 0, 0, 787
1, 0, 0, 797
1, 0, 0, 786
1, 0, 0, 786
1, 0, 0, 786
1, 0, 0, 787
1, 0, 0, 783
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query027/query027_0.sql
0, 0, 0, 12
0, 0, 0, 11
0, 0, 0, 12
0, 0, 0, 12
0, 0, 0, 12
0, 0, 0, 12
0, 0, 0, 12
0, 0, 0, 12
0, 0, 0, 12
0, 0, 0, 12
0, 0, 0, 12
0, 0, 0, 12
0, 0, 0, 12
0, 0, 0, 12
0, 0, 0, 12
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query040/query040_0.sql
0, 0, 0, 31
0, 0, 0, 31
0, 0, 0, 31
0, 0, 0, 31
0, 0, 0, 31
0, 0, 0, 31
0, 0, 0, 31
0, 0, 0, 31
0, 0, 0, 31
0, 0, 0, 31
0, 0, 0, 31
0, 0, 0, 31
0, 0, 0, 31
0, 0, 0, 31
0, 0, 0, 32
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query050/query050_0.sql
0, 0, 0, 10875
0, 0, 0, 10978
0, 0, 0, 10848
0, 0, 0, 10815
0, 0, 0, 10851
0, 0, 0, 10825
0, 0, 0, 10777
0, 0, 0, 10833
0, 0, 0, 10773
0, 0, 0, 10791
0, 0, 0, 10941
0, 0, 0, 10778
0, 0, 0, 10917
0, 0, 0, 10774
0, 0, 0, 10818
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query072/query072_0.sql
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query084/query084_0.sql
0, 0, 0, 118
0, 0, 0, 119
0, 0, 0, 118
0, 0, 0, 120
0, 0, 0, 117
0, 0, 0, 118
0, 0, 0, 116
0, 0, 0, 119
0, 0, 0, 119
0, 0, 0, 119
0, 0, 0, 119
0, 0, 0, 119
0, 0, 0, 119
0, 0, 0, 119
0, 0, 0, 118
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query085/query085_0.sql
1, 0, 0, 266
1, 0, 0, 264
1, 0, 0, 265
1, 0, 0, 266
1, 0, 0, 264
1, 0, 0, 266
1, 0, 0, 265
1, 0, 0, 264
1, 0, 0, 262
1, 0, 0, 266
1, 0, 0, 265
1, 0, 0, 266
1, 0, 0, 264
1, 0, 0, 265
1, 0, 0, 266
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query091/query091_0.sql
0, 0, 0, 40
0, 0, 0, 40
0, 0, 0, 40
0, 0, 0, 41
0, 0, 0, 40
0, 0, 0, 40
0, 0, 0, 41
0, 0, 0, 40
0, 0, 0, 40
0, 0, 0, 41
0, 0, 0, 40
0, 0, 0, 41
0, 0, 0, 41
0, 0, 0, 40
0, 0, 0, 40
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query099/query099_0.sql
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query100/query100_0.sql
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 11
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query101/query101_0.sql
3, 0, 0, 17
3, 0, 0, 16
3, 0, 0, 16
3, 0, 0, 17
3, 0, 0, 16
3, 0, 0, 16
3, 0, 0, 16
3, 0, 0, 16
3, 0, 0, 16
3, 0, 0, 16
3, 0, 0, 16
3, 0, 0, 16
3, 0, 0, 16
3, 0, 0, 16
3, 0, 0, 16
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query102/query102_0.sql
25, 0, 0, 16
25, 0, 0, 16
25, 0, 0, 16
25, 0, 0, 16
25, 0, 0, 16
25, 0, 0, 16
25, 0, 0, 16
25, 0, 0, 16
25, 0, 0, 16
25, 0, 0, 16
25, 0, 0, 16
25, 0, 0, 16
25, 0, 0, 16
25, 0, 0, 16
25, 0, 0, 16
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query013_spj/query013_spj_0.sql
0, 0, 0, 25
0, 0, 0, 25
0, 0, 0, 25
0, 0, 0, 26
0, 0, 0, 25
0, 0, 0, 25
0, 0, 0, 25
0, 0, 0, 25
0, 0, 0, 26
0, 0, 0, 25
0, 0, 0, 25
0, 0, 0, 26
0, 0, 0, 25
0, 0, 0, 25
0, 0, 0, 25
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query018_spj/query018_spj_0.sql
0, 0, 0, 406
0, 0, 0, 400
0, 0, 0, 400
0, 0, 0, 406
0, 0, 0, 399
0, 0, 0, 406
0, 0, 0, 402
0, 0, 0, 405
0, 0, 0, 403
0, 0, 0, 404
0, 0, 0, 405
0, 0, 0, 404
0, 0, 0, 405
0, 0, 0, 401
0, 0, 0, 406
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query019_spj/query019_spj_0.sql
0, 0, 0, 641
0, 0, 0, 645
0, 0, 0, 638
0, 0, 0, 632
0, 0, 0, 639
0, 0, 0, 632
0, 0, 0, 640
0, 0, 0, 642
0, 0, 0, 640
0, 0, 0, 636
0, 0, 0, 636
0, 0, 0, 638
0, 0, 0, 643
0, 0, 0, 640
0, 0, 0, 644
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query025_spj/query025_spj_0.sql
