PreOptimize, final-PostOptimize, final-CreatePlan, Execute
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/1/query013/query013_0.sql
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/1/query101_spj/query101_spj_0.sql
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
3, 0, 0, 15
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/1/query102_spj/query102_spj_0.sql
26, 0, 0, 17
26, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
26, 0, 0, 17
25, 0, 0, 17
26, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
25, 0, 0, 17
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query013/query013_0.sql
0, 0, 0, 25
0, 0, 0, 25
0, 0, 0, 25
0, 0, 0, 25
0, 0, 0, 25
0, 0, 0, 25
0, 0, 0, 25
0, 0, 0, 25
0, 0, 0, 25
0, 0, 0, 25
0, 0, 0, 25
0, 0, 0, 25
0, 0, 0, 25
0, 0, 0, 25
0, 0, 0, 25
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query018/query018_0.sql
0, 0, 0, 394
0, 0, 0, 396
0, 0, 0, 397
0, 0, 0, 389
0, 0, 0, 391
0, 0, 0, 392
0, 0, 0, 390
0, 0, 0, 394
0, 0, 0, 392
0, 0, 0, 394
0, 0, 0, 391
0, 0, 0, 395
0, 0, 0, 391
0, 0, 0, 390
0, 0, 0, 393
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query019/query019_0.sql
0, 0, 0, 620
0, 0, 0, 625
0, 0, 0, 625
0, 0, 0, 629
0, 0, 0, 620
0, 0, 0, 621
0, 0, 0, 629
0, 0, 0, 627
0, 0, 0, 631
0, 0, 0, 628
0, 0, 0, 628
0, 0, 0, 628
0, 0, 0, 628
0, 0, 0, 623
0, 0, 0, 626
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query025/query025_0.sql
1, 0, 0, 775
1, 0, 0, 784
1, 0, 0, 777
1, 0, 0, 778
1, 0, 0, 781
1, 0, 0, 781
1, 0, 0, 776
1, 0, 0, 778
1, 0, 0, 776
1, 0, 0, 778
1, 0, 0, 780
1, 0, 0, 778
1, 0, 0, 777
1, 0, 0, 782
1, 0, 0, 776
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query027/query027_0.sql
0, 0, 0, 11
0, 0, 0, 11
0, 0, 0, 11
0, 0, 0, 11
0, 0, 0, 11
0, 0, 0, 11
0, 0, 0, 11
0, 0, 0, 11
0, 0, 0, 11
0, 0, 0, 11
0, 0, 0, 11
0, 0, 0, 11
0, 0, 0, 11
0, 0, 0, 11
0, 0, 0, 11
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query040/query040_0.sql
0, 0, 0, 32
0, 0, 0, 32
0, 0, 0, 32
0, 0, 0, 32
0, 0, 0, 32
0, 0, 0, 32
0, 0, 0, 32
0, 0, 0, 32
0, 0, 0, 31
0, 0, 0, 32
0, 0, 0, 32
0, 0, 0, 32
0, 0, 0, 32
0, 0, 0, 31
0, 0, 0, 31
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query050/query050_0.sql
0, 0, 0, 10592
0, 0, 0, 10680
0, 0, 0, 10772
0, 0, 0, 10694
0, 0, 0, 10663
0, 0, 0, 10701
0, 0, 0, 10603
0, 0, 0, 10693
0, 0, 0, 10597
0, 0, 0, 10677
0, 0, 0, 10630
0, 0, 0, 10686
0, 0, 0, 10543
0, 0, 0, 10629
0, 0, 0, 10706
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query084/query084_0.sql
0, 0, 0, 124
0, 0, 0, 122
0, 0, 0, 121
0, 0, 0, 122
0, 0, 0, 121
0, 0, 0, 122
0, 0, 0, 123
0, 0, 0, 120
0, 0, 0, 122
0, 0, 0, 122
0, 0, 0, 122
0, 0, 0, 124
0, 0, 0, 121
0, 0, 0, 120
0, 0, 0, 120
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query085/query085_0.sql
1, 0, 0, 258
1, 0, 0, 258
1, 0, 0, 260
1, 0, 0, 262
1, 0, 0, 260
1, 0, 0, 258
1, 0, 0, 259
1, 0, 0, 263
1, 0, 0, 261
1, 0, 0, 256
1, 0, 0, 260
1, 0, 0, 258
1, 0, 0, 261
1, 0, 0, 264
1, 0, 0, 261
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query091/query091_0.sql
0, 0, 0, 41
0, 0, 0, 41
0, 0, 0, 41
0, 0, 0, 41
0, 0, 0, 41
0, 0, 0, 41
0, 0, 0, 41
0, 0, 0, 41
0, 0, 0, 41
0, 0, 0, 40
0, 0, 0, 41
0, 0, 0, 41
0, 0, 0, 41
0, 0, 0, 41
0, 0, 0, 41
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query099/query099_0.sql
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
0, 0, 0, 3
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query100/query100_0.sql
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
1, 0, 0, 12
