PreOptimize, final-PostOptimize, final-CreatePlan, Execute
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/1/query050_spj/query050_spj_0.sql
2, 0, 0, 27
2, 0, 0, 27
2, 0, 0, 27
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query050_spj/query050_spj_0.sql
0, 0, 0, 2319
0, 0, 0, 2321
0, 0, 0, 2343
0, 0, 0, 2325
0, 0, 0, 2322
0, 0, 0, 2324
0, 0, 0, 2323
0, 0, 0, 2319
0, 0, 0, 2320
0, 0, 0, 2312
0, 0, 0, 2319
0, 0, 0, 2316
0, 0, 0, 2320
1, 0, 0, 2326
0, 0, 0, 2320
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query099/query099_0.sql
1, 0, 0, 5
1, 0, 0, 5
1, 0, 0, 5
1, 0, 0, 5
1, 0, 0, 5
1, 0, 0, 5
1, 0, 0, 5
1, 0, 0, 5
1, 0, 0, 5
1, 0, 0, 5
1, 0, 0, 5
1, 0, 0, 5
1, 0, 0, 5
1, 0, 0, 5
0, 0, 0, 5
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query019/query019_0.sql
1, 0, 0, 1398
1, 0, 0, 1395
1, 0, 0, 1413
1, 0, 0, 1399
1, 0, 0, 1396
1, 0, 0, 1412
1, 0, 0, 1394
1, 0, 0, 1408
1, 0, 0, 1392
1, 0, 0, 1397
1, 0, 0, 1393
1, 0, 0, 1294
1, 0, 0, 1395
1, 0, 0, 1415
1, 0, 0, 1390
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query101_spj/query101_spj_0.sql
5, 0, 0, 33
5, 0, 0, 33
5, 0, 0, 33
5, 0, 0, 33
5, 0, 0, 33
5, 0, 0, 33
5, 0, 0, 33
5, 0, 0, 33
5, 0, 0, 33
5, 0, 0, 33
5, 0, 0, 33
5, 0, 0, 33
5, 0, 8, 33
5, 0, 0, 33
5, 0, 0, 33
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query072_spj/query072_spj_0.sql
4, 0, 0, 19
4, 0, 0, 19
4, 0, 0, 19
4, 0, 0, 19
4, 0, 0, 19
4, 0, 0, 19
5, 0, 0, 19
4, 0, 0, 19
4, 0, 0, 19
4, 0, 0, 19
4, 0, 0, 19
4, 0, 0, 19
4, 0, 0, 19
5, 0, 0, 19
